epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,6050.86,0.95601,0.80232,1.24021,0.8865,0.91195,0.94948,0.68194,0.88203,0.50502,1.17862,0.007228,0.007228,0.007228
44,6177.89,0.94456,0.79341,1.2299,0.86724,0.91404,0.94434,0.71776,0.79838,0.5084,1.1351,0.007162,0.007162,0.007162
45,6302.67,0.945,0.78692,1.22617,0.87411,0.92002,0.95895,0.73076,0.79959,0.50306,1.13955,0.007096,0.007096,0.007096
46,6428.31,0.93941,0.7856,1.22201,0.89091,0.91476,0.95247,0.72401,0.79054,0.49419,1.12267,0.00703,0.00703,0.00703
47,6553.71,0.92805,0.77396,1.21315,0.90064,0.90321,0.9507,0.70818,0.80614,0.49809,1.14131,0.006964,0.006964,0.006964
48,6679.44,0.93864,0.78543,1.2195,0.86786,0.88762,0.93479,0.67973,0.85915,0.50593,1.15528,0.006898,0.006898,0.006898
49,6806.09,0.93603,0.79984,1.21711,0.89682,0.9013,0.94642,0.71782,0.79156,0.49062,1.12437,0.006832,0.006832,0.006832
50,6932.93,0.92824,0.76413,1.2161,0.86009,0.9167,0.951,0.70335,0.85266,0.50948,1.15784,0.006766,0.006766,0.006766
51,7060.56,0.9164,0.80227,1.21041,0.9117,0.91229,0.95994,0.73092,0.77713,0.46641,1.11073,0.0067,0.0067,0.0067
52,7187.88,0.90175,0.74981,1.19451,0.90458,0.91613,0.9592,0.73167,0.78183,0.46353,1.1158,0.006634,0.006634,0.006634
53,7316.33,0.91182,0.75203,1.19441,0.89471,0.9368,0.95782,0.74148,0.77132,0.45432,1.10415,0.006568,0.006568,0.006568
54,7446.48,0.89701,0.74437,1.18997,0.89879,0.9381,0.95907,0.71807,0.81857,0.45914,1.13472,0.006502,0.006502,0.006502
55,7582.32,0.90605,0.74708,1.20319,0.91281,0.92732,0.96216,0.74288,0.76818,0.45686,1.10243,0.006436,0.006436,0.006436
56,7709.45,0.89674,0.74169,1.18922,0.90409,0.92508,0.96192,0.7351,0.77442,0.44731,1.11024,0.00637,0.00637,0.00637
57,7836.04,0.90014,0.73662,1.19641,0.91118,0.92844,0.96229,0.75398,0.75269,0.44063,1.09355,0.006304,0.006304,0.006304
58,7962.29,0.8911,0.7359,1.18906,0.90324,0.93526,0.9638,0.72984,0.81689,0.44303,1.12811,0.006238,0.006238,0.006238
59,8088.43,0.88017,0.72374,1.18217,0.90726,0.92916,0.96882,0.75587,0.75517,0.43557,1.08606,0.006172,0.006172,0.006172
60,8214.68,0.87839,0.73503,1.18454,0.91764,0.93656,0.97263,0.7574,0.74485,0.42779,1.0872,0.006106,0.006106,0.006106
61,8341.25,0.88259,0.70539,1.18109,0.9228,0.9089,0.96415,0.73209,0.78713,0.43609,1.10903,0.00604,0.00604,0.00604
62,8466.95,0.87577,0.72883,1.18244,0.91931,0.94309,0.97327,0.75757,0.73919,0.42883,1.08061,0.005974,0.005974,0.005974
63,8592.77,0.87795,0.71632,1.1831,0.9184,0.9239,0.96504,0.77127,0.69618,0.4234,1.05937,0.005908,0.005908,0.005908
64,8718.47,0.87303,0.7174,1.18005,0.89531,0.95203,0.96839,0.76892,0.70695,0.42762,1.06832,0.005842,0.005842,0.005842
65,8845.15,0.86758,0.7041,1.1742,0.91615,0.95213,0.97251,0.76717,0.73038,0.41131,1.06993,0.005776,0.005776,0.005776
66,8972.55,0.86318,0.68832,1.16633,0.93986,0.95337,0.97884,0.77129,0.71365,0.39678,1.0638,0.00571,0.00571,0.00571
67,9097.58,0.86565,0.71323,1.17251,0.93444,0.95751,0.98004,0.77715,0.71434,0.39535,1.06289,0.005644,0.005644,0.005644
68,9223.76,0.85688,0.69073,1.16485,0.91575,0.95242,0.9731,0.74554,0.77465,0.4151,1.10022,0.005578,0.005578,0.005578
69,9349.25,0.85851,0.69292,1.17083,0.9222,0.94711,0.97586,0.77029,0.70455,0.39553,1.06069,0.005512,0.005512,0.005512
70,9474.7,0.85443,0.68976,1.16077,0.94748,0.94147,0.979,0.77632,0.69134,0.37956,1.0509,0.005446,0.005446,0.005446
71,9601.77,0.84903,0.68668,1.15868,0.93562,0.94412,0.97688,0.78063,0.67962,0.38401,1.04286,0.00538,0.00538,0.00538
72,9727.72,0.8368,0.66738,1.15631,0.94065,0.95281,0.98101,0.78879,0.68858,0.37787,1.05092,0.005314,0.005314,0.005314
73,9855.18,0.84629,0.66912,1.15264,0.94244,0.96108,0.98307,0.79816,0.66503,0.37086,1.0364,0.005248,0.005248,0.005248
74,9981.77,0.83009,0.67343,1.15185,0.9489,0.95397,0.98457,0.78441,0.6939,0.36878,1.04324,0.005182,0.005182,0.005182
75,10107.6,0.82965,0.65958,1.15086,0.94941,0.95829,0.98358,0.79186,0.67814,0.36689,1.03973,0.005116,0.005116,0.005116
76,10233.3,0.83174,0.66196,1.15225,0.93041,0.96379,0.98056,0.791,0.68683,0.37172,1.04327,0.00505,0.00505,0.00505
77,10361.2,0.81806,0.64174,1.14001,0.9515,0.95752,0.98483,0.8023,0.65278,0.35559,1.02321,0.004984,0.004984,0.004984
