epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,13896.5,0.5321,1.1886,1.15877,0.93628,0.92962,0.96605,0.95387,0.18329,0.28006,0.70273,0.005842,0.005842,0.005842
44,14219,0.529,1.1791,1.15679,0.93431,0.93166,0.96595,0.95399,0.18296,0.27833,0.7026,0.005743,0.005743,0.005743
45,14543.4,0.52832,1.19019,1.15467,0.94239,0.92618,0.96586,0.95377,0.18208,0.27721,0.70187,0.005644,0.005644,0.005644
46,14867.1,0.52035,1.17933,1.14955,0.94329,0.927,0.96606,0.95411,0.18148,0.27689,0.70178,0.005545,0.005545,0.005545
47,15190,0.51431,1.17964,1.14673,0.9451,0.92648,0.96623,0.95438,0.18083,0.27572,0.70115,0.005446,0.005446,0.005446
48,15513.2,0.51226,1.17315,1.14437,0.94402,0.9278,0.96637,0.95455,0.1804,0.27503,0.70024,0.005347,0.005347,0.005347
49,15837.9,0.51099,1.1704,1.14348,0.94476,0.92797,0.96647,0.95484,0.18041,0.27505,0.70051,0.005248,0.005248,0.005248
50,16166.4,0.50694,1.16464,1.14243,0.94462,0.92864,0.9666,0.95507,0.18031,0.27469,0.70055,0.005149,0.005149,0.005149
51,16491.5,0.50467,1.16124,1.14135,0.94593,0.92836,0.96672,0.95533,0.17954,0.27376,0.69991,0.00505,0.00505,0.00505
52,16816.2,0.50034,1.14994,1.13769,0.94614,0.92868,0.96672,0.95544,0.17903,0.27356,0.69929,0.004951,0.004951,0.004951
53,17141,0.49877,1.14516,1.13566,0.94643,0.92794,0.96681,0.9557,0.17877,0.27261,0.69904,0.004852,0.004852,0.004852
54,17467.5,0.4953,1.15624,1.13407,0.94598,0.92844,0.96682,0.95584,0.17871,0.272,0.69907,0.004753,0.004753,0.004753
55,17794.8,0.49044,1.14316,1.13184,0.94528,0.92812,0.96683,0.95583,0.17876,0.27096,0.69925,0.004654,0.004654,0.004654
56,18120.9,0.49402,1.14496,1.13198,0.94364,0.92934,0.96679,0.95573,0.17841,0.27073,0.69891,0.004555,0.004555,0.004555
57,18442.4,0.49131,1.14249,1.13342,0.94046,0.93237,0.96685,0.95585,0.17867,0.2699,0.69899,0.004456,0.004456,0.004456
58,18761.2,0.49192,1.13749,1.13241,0.94314,0.93065,0.96688,0.95585,0.17837,0.26947,0.69876,0.004357,0.004357,0.004357
59,19079.6,0.48696,1.12853,1.12938,0.93954,0.93428,0.96687,0.95588,0.17799,0.26912,0.69818,0.004258,0.004258,0.004258
60,19398.7,0.48539,1.13372,1.12814,0.94031,0.93361,0.96689,0.9558,0.17745,0.26864,0.69768,0.004159,0.004159,0.004159
61,19717.9,0.48411,1.12696,1.12902,0.9384,0.93524,0.96689,0.95583,0.17676,0.26826,0.69701,0.00406,0.00406,0.00406
62,20036.1,0.47959,1.12476,1.12505,0.93831,0.93571,0.96691,0.956,0.17656,0.26732,0.69686,0.003961,0.003961,0.003961
63,20355.5,0.47728,1.12042,1.12263,0.9391,0.93503,0.96694,0.95607,0.17594,0.26675,0.69607,0.003862,0.003862,0.003862
64,20674.4,0.47383,1.10593,1.12177,0.94136,0.93356,0.96707,0.95622,0.17537,0.26609,0.69539,0.003763,0.003763,0.003763
65,20994,0.47407,1.11668,1.12144,0.93978,0.93533,0.96711,0.95643,0.17485,0.26535,0.69478,0.003664,0.003664,0.003664
66,21314.4,0.47139,1.10528,1.12024,0.94003,0.93578,0.96723,0.95666,0.17439,0.26499,0.69427,0.003565,0.003565,0.003565
67,21633.3,0.47092,1.09566,1.11932,0.94099,0.93569,0.96731,0.95687,0.17396,0.2646,0.69402,0.003466,0.003466,0.003466
68,21951.7,0.47047,1.09552,1.11939,0.94174,0.93501,0.96763,0.9573,0.17338,0.26365,0.69338,0.003367,0.003367,0.003367
69,22270.9,0.46694,1.0898,1.11865,0.94356,0.93403,0.9678,0.95752,0.17296,0.26343,0.69297,0.003268,0.003268,0.003268
70,22589.7,0.46968,1.09099,1.11869,0.94249,0.93463,0.96793,0.95769,0.17199,0.26276,0.69173,0.003169,0.003169,0.003169
71,22908.5,0.46196,1.07859,1.1125,0.94333,0.93368,0.96812,0.95812,0.17143,0.26179,0.69087,0.00307,0.00307,0.00307
